"","X","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"416",43,"5sAlmL7Qp9N9BJTADkwEt9",0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.558,127.992,234693,4,"spotify:track:5sAlmL7Qp9N9BJTADkwEt9","https://api.spotify.com/v1/audio-analysis/5sAlmL7Qp9N9BJTADkwEt9"
"417",44,"0srwKuJPH8yBzzFUJMBQM2",0.927,0.328,1,-10.969,1,0.374,0.0471,1.54e-05,0.12,0.243,98.95,203200,4,"spotify:track:0srwKuJPH8yBzzFUJMBQM2","https://api.spotify.com/v1/audio-analysis/0srwKuJPH8yBzzFUJMBQM2"
"418",45,"6MAdEUilV2p9RQUqE5bMAK",0.763,0.556,7,-4.509,1,0.0387,0.00954,0,0.0496,0.782,126.985,231693,4,"spotify:track:6MAdEUilV2p9RQUqE5bMAK","https://api.spotify.com/v1/audio-analysis/6MAdEUilV2p9RQUqE5bMAK"
"419",46,"03UrZgTINDqvnUMbbIMhql",0.736,0.939,11,-2.812,0,0.284,0.0055,0,0.0905,0.76,132.07,219493,4,"spotify:track:03UrZgTINDqvnUMbbIMhql","https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql"
"420",47,"62zFEHfAYl5kdHYOivj4BC",0.669,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.671,120.045,227280,4,"spotify:track:62zFEHfAYl5kdHYOivj4BC","https://api.spotify.com/v1/audio-analysis/62zFEHfAYl5kdHYOivj4BC"
"421",48,"2ZQyksYO4zzhyHNcueL0CP",0.592,0.792,0,-5.884,1,0.0335,0.0215,0,0.159,0.271,121.001,209227,4,"spotify:track:2ZQyksYO4zzhyHNcueL0CP","https://api.spotify.com/v1/audio-analysis/2ZQyksYO4zzhyHNcueL0CP"
"422",49,"7rGMKCgeYXpBecQ1FPb3oc",0.606,0.612,2,-3.676,1,0.028,0.211,3.7e-06,0.128,0.488,127.882,208135,4,"spotify:track:7rGMKCgeYXpBecQ1FPb3oc","https://api.spotify.com/v1/audio-analysis/7rGMKCgeYXpBecQ1FPb3oc"
"423",50,"3bfqkspKABT4pPicm6wC9F",0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.656,130.034,222213,4,"spotify:track:3bfqkspKABT4pPicm6wC9F","https://api.spotify.com/v1/audio-analysis/3bfqkspKABT4pPicm6wC9F"
"424",51,"0p1BcEcYVO3uk4KDf3gzkY",0.421,0.476,0,-7.692,1,0.0298,0.268,0,0.0816,0.281,169.784,228840,4,"spotify:track:0p1BcEcYVO3uk4KDf3gzkY","https://api.spotify.com/v1/audio-analysis/0p1BcEcYVO3uk4KDf3gzkY"
"425",52,"3b7CDTKB0SRTmQ6ytYi5vZ",0.558,0.872,9,-4.401,1,0.0449,0.178,0,0.173,0.462,143.971,213547,4,"spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ","https://api.spotify.com/v1/audio-analysis/3b7CDTKB0SRTmQ6ytYi5vZ"
"426",53,"4TyY4vah59nsckspWdSGPn",0.641,0.671,2,-5.95,1,0.178,0.0217,0,0.417,0.586,130.927,239187,4,"spotify:track:4TyY4vah59nsckspWdSGPn","https://api.spotify.com/v1/audio-analysis/4TyY4vah59nsckspWdSGPn"
"427",54,"6E11E0lT5Zy7yb6iT3y8DN",0.694,0.891,9,-2.94,1,0.0949,0.0562,0,0.561,0.555,97.939,214573,4,"spotify:track:6E11E0lT5Zy7yb6iT3y8DN","https://api.spotify.com/v1/audio-analysis/6E11E0lT5Zy7yb6iT3y8DN"
"428",55,"12Ns5IphkblPmHxpRILG9t",0.602,0.691,7,-5.197,0,0.051,0.0548,0,0.144,0.215,127.967,222307,4,"spotify:track:12Ns5IphkblPmHxpRILG9t","https://api.spotify.com/v1/audio-analysis/12Ns5IphkblPmHxpRILG9t"
"429",56,"3OVLPcUPS0HbMeAeMP0jZ4",0.822,0.711,11,-6.741,0,0.275,0.0283,0.00129,0.236,0.664,79.949,220347,4,"spotify:track:3OVLPcUPS0HbMeAeMP0jZ4","https://api.spotify.com/v1/audio-analysis/3OVLPcUPS0HbMeAeMP0jZ4"
"430",57,"05ZACkzW8YbRq3eFgIfSNB",0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.93,104.023,263387,4,"spotify:track:05ZACkzW8YbRq3eFgIfSNB","https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB"
"431",58,"4urcG6Nfubqsuqy3juMjBi",0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.887,120.001,227147,4,"spotify:track:4urcG6Nfubqsuqy3juMjBi","https://api.spotify.com/v1/audio-analysis/4urcG6Nfubqsuqy3juMjBi"
"432",59,"6j7hih15xG2cdYwIJnQXsq",0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.356,142.051,218520,4,"spotify:track:6j7hih15xG2cdYwIJnQXsq","https://api.spotify.com/v1/audio-analysis/6j7hih15xG2cdYwIJnQXsq"
"433",60,"0qOnSQQF0yzuPWsXrQ9paz",0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.791,89.99,210960,4,"spotify:track:0qOnSQQF0yzuPWsXrQ9paz","https://api.spotify.com/v1/audio-analysis/0qOnSQQF0yzuPWsXrQ9paz"
"434",61,"2U2ONBrf1HJCDxQlynpD6J",0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.775,127.086,205680,4,"spotify:track:2U2ONBrf1HJCDxQlynpD6J","https://api.spotify.com/v1/audio-analysis/2U2ONBrf1HJCDxQlynpD6J"
"435",62,"6rbeWjEavBHvX2kr6lSogS",0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.316,0.226,93.004,234773,4,"spotify:track:6rbeWjEavBHvX2kr6lSogS","https://api.spotify.com/v1/audio-analysis/6rbeWjEavBHvX2kr6lSogS"
"436",63,"76N7FdzCI9OsiUnzJVLY2m",0.618,0.753,7,-5.05,0,0.0451,0.637,0,0.0905,0.571,120.041,221427,4,"spotify:track:76N7FdzCI9OsiUnzJVLY2m","https://api.spotify.com/v1/audio-analysis/76N7FdzCI9OsiUnzJVLY2m"
"437",64,"4wkQmYpAaMe41Rc3sYZ7Vz",0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.858,128.016,232800,4,"spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz","https://api.spotify.com/v1/audio-analysis/4wkQmYpAaMe41Rc3sYZ7Vz"
"438",65,"20DfkHC5grnKNJCzZQB6KC",0.617,0.839,0,-2.849,0,0.0655,0.0286,0,0.19,0.736,128.91,205560,4,"spotify:track:20DfkHC5grnKNJCzZQB6KC","https://api.spotify.com/v1/audio-analysis/20DfkHC5grnKNJCzZQB6KC"
"439",66,"2Gy3XMLbBxACZ4tXdFRGr7",0.721,0.819,9,-5.715,1,0.0269,0.413,0,0.196,0.878,96.02,212320,4,"spotify:track:2Gy3XMLbBxACZ4tXdFRGr7","https://api.spotify.com/v1/audio-analysis/2Gy3XMLbBxACZ4tXdFRGr7"
"440",67,"0W4Kpfp1w2xkY3PrV714B7",0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.37,79.936,163133,4,"spotify:track:0W4Kpfp1w2xkY3PrV714B7","https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7"
"441",68,"6nek1Nin9q48AVZcWs9e9D",0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.204,139.627,278719,4,"spotify:track:6nek1Nin9q48AVZcWs9e9D","https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D"
"442",69,"0vFMQi8ZnOM2y8cuReZTZ2",0.531,0.843,9,-2.569,0,0.0429,0.0909,0,0.0283,0.392,136.991,240133,4,"spotify:track:0vFMQi8ZnOM2y8cuReZTZ2","https://api.spotify.com/v1/audio-analysis/0vFMQi8ZnOM2y8cuReZTZ2"
"443",70,"1CkvWZme3pRgbzaxZnTl5X",0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.523,104.945,228293,4,"spotify:track:1CkvWZme3pRgbzaxZnTl5X","https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X"
"444",71,"6cNajGUxKP53LIg0LzlfQt",0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.332,135.877,232907,4,"spotify:track:6cNajGUxKP53LIg0LzlfQt","https://api.spotify.com/v1/audio-analysis/6cNajGUxKP53LIg0LzlfQt"
"445",72,"62csqLJbdvAKb38rYijV1R",0.818,0.675,11,-4.176,1,0.0655,0.118,1.65e-05,0.262,0.468,139.977,220714,4,"spotify:track:62csqLJbdvAKb38rYijV1R","https://api.spotify.com/v1/audio-analysis/62csqLJbdvAKb38rYijV1R"
"446",73,"1Ejsu5JglwIgrFW7Bt2GuL",0.491,0.676,5,-6.631,1,0.0403,0.262,0,0.499,0.269,124.852,251627,4,"spotify:track:1Ejsu5JglwIgrFW7Bt2GuL","https://api.spotify.com/v1/audio-analysis/1Ejsu5JglwIgrFW7Bt2GuL"
"447",74,"5kcE7pp02ezLZaUbbMv3Iq",0.735,0.858,1,-3.609,0,0.0689,0.0465,4.29e-06,0.0315,0.589,124.991,205640,4,"spotify:track:5kcE7pp02ezLZaUbbMv3Iq","https://api.spotify.com/v1/audio-analysis/5kcE7pp02ezLZaUbbMv3Iq"
"448",75,"6BCrbWBpb8d6KWmEqZ41tr",0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.484,176.043,248427,4,"spotify:track:6BCrbWBpb8d6KWmEqZ41tr","https://api.spotify.com/v1/audio-analysis/6BCrbWBpb8d6KWmEqZ41tr"
"449",76,"1J36RjF8Mx8Yp2QWvFSPmv",0.607,0.854,8,-4.867,0,0.166,0.0683,0,0.2,0.506,149.872,235159,4,"spotify:track:1J36RjF8Mx8Yp2QWvFSPmv","https://api.spotify.com/v1/audio-analysis/1J36RjF8Mx8Yp2QWvFSPmv"
"450",77,"3m8CQnnfJJp4eQMWWl3zay",0.451,0.632,8,-7.98,0,0.297,0.0114,0,0.198,0.25,132.89,232160,4,"spotify:track:3m8CQnnfJJp4eQMWWl3zay","https://api.spotify.com/v1/audio-analysis/3m8CQnnfJJp4eQMWWl3zay"
"451",78,"4EfN6bixdOOgoLYR5C4cWo",0.702,0.811,3,-6.419,1,0.0577,0.357,1.97e-05,0.368,0.33,80.005,78200,4,"spotify:track:4EfN6bixdOOgoLYR5C4cWo","https://api.spotify.com/v1/audio-analysis/4EfN6bixdOOgoLYR5C4cWo"
"452",79,"28GUjBGqZVcAV4PHSYzkj2",0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.584,85.51,213253,4,"spotify:track:28GUjBGqZVcAV4PHSYzkj2","https://api.spotify.com/v1/audio-analysis/28GUjBGqZVcAV4PHSYzkj2"
"453",80,"2NniAhAtkRACaMeYt48xlD",0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4,"spotify:track:2NniAhAtkRACaMeYt48xlD","https://api.spotify.com/v1/audio-analysis/2NniAhAtkRACaMeYt48xlD"
"454",81,"47nm8czanMUzIqHsnr5x61",0.567,0.557,4,-6.51,1,0.0822,0.244,0,0.192,0.793,164.189,223387,4,"spotify:track:47nm8czanMUzIqHsnr5x61","https://api.spotify.com/v1/audio-analysis/47nm8czanMUzIqHsnr5x61"
"455",82,"0laYHRpNTS6i8FXdupHkJ4",0.859,0.697,1,-3.79,0,0.0569,0.0715,0,0.0761,0.875,117.008,188453,4,"spotify:track:0laYHRpNTS6i8FXdupHkJ4","https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4"
"456",83,"0UlHiqi7seV02XNHLMtfGK",0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.634,129.925,227973,4,"spotify:track:0UlHiqi7seV02XNHLMtfGK","https://api.spotify.com/v1/audio-analysis/0UlHiqi7seV02XNHLMtfGK"
"457",84,"6mnjcTmK8TewHfyOp3fC9C",0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.802,128.001,211920,4,"spotify:track:6mnjcTmK8TewHfyOp3fC9C","https://api.spotify.com/v1/audio-analysis/6mnjcTmK8TewHfyOp3fC9C"
"458",85,"6j236RwzFFj4wqH2tWJNBD",0.4,0.882,7,-1.958,0,0.334,0.168,0,0.124,0.387,167.114,281533,4,"spotify:track:6j236RwzFFj4wqH2tWJNBD","https://api.spotify.com/v1/audio-analysis/6j236RwzFFj4wqH2tWJNBD"
"459",86,"6lanRgr6wXibZr8KgzXxBl",0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.168,139.028,285120,3,"spotify:track:6lanRgr6wXibZr8KgzXxBl","https://api.spotify.com/v1/audio-analysis/6lanRgr6wXibZr8KgzXxBl"
"460",87,"1rOoICPf1JpkRpX5PNuJt2",0.464,0.853,2,-3.767,1,0.0417,0.055,0,0.191,0.757,163.934,187613,4,"spotify:track:1rOoICPf1JpkRpX5PNuJt2","https://api.spotify.com/v1/audio-analysis/1rOoICPf1JpkRpX5PNuJt2"
"461",88,"3Yt9lRtS5V4nbJnwcgFgvC",0.706,0.716,8,-5.362,1,0.043,0.512,0.000106,0.118,0.81,127.044,200013,4,"spotify:track:3Yt9lRtS5V4nbJnwcgFgvC","https://api.spotify.com/v1/audio-analysis/3Yt9lRtS5V4nbJnwcgFgvC"
"462",89,"0mtPNQl5vePVwiI9Vykp7L",0.691,0.846,9,-4.322,0,0.174,0.00676,0,0.289,0.714,127.011,228200,4,"spotify:track:0mtPNQl5vePVwiI9Vykp7L","https://api.spotify.com/v1/audio-analysis/0mtPNQl5vePVwiI9Vykp7L"
"463",90,"6BtmXhTJMM9sBTHeYYASGz",0.656,0.879,2,-4.614,1,0.0362,0.0178,0,0.109,0.902,104.997,237987,4,"spotify:track:6BtmXhTJMM9sBTHeYYASGz","https://api.spotify.com/v1/audio-analysis/6BtmXhTJMM9sBTHeYYASGz"
"464",91,"1POAx4NMLOBPVKZUSsBh92",0.831,0.665,1,-3.627,0,0.0711,0.149,0,0.0636,0.664,129.989,238760,4,"spotify:track:1POAx4NMLOBPVKZUSsBh92","https://api.spotify.com/v1/audio-analysis/1POAx4NMLOBPVKZUSsBh92"
"465",92,"0cV4xwUA4ue2deqq4CZFko",0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,219973,4,"spotify:track:0cV4xwUA4ue2deqq4CZFko","https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko"
"466",93,"7Kt59L2ZZGtOnIhvMwzG6f",0.555,0.709,11,-4.928,0,0.0452,0.00118,0,0.113,0.384,91.982,225147,4,"spotify:track:7Kt59L2ZZGtOnIhvMwzG6f","https://api.spotify.com/v1/audio-analysis/7Kt59L2ZZGtOnIhvMwzG6f"
"467",94,"6E9V9TRlVOLjenGjHemzEH",0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.483,103.017,224293,4,"spotify:track:6E9V9TRlVOLjenGjHemzEH","https://api.spotify.com/v1/audio-analysis/6E9V9TRlVOLjenGjHemzEH"
"468",95,"6Ymvlzom4TQeoKqAWsZRD8",0.554,0.794,11,-5.417,1,0.035,0.0697,0,0.63,0.796,176.01,213827,4,"spotify:track:6Ymvlzom4TQeoKqAWsZRD8","https://api.spotify.com/v1/audio-analysis/6Ymvlzom4TQeoKqAWsZRD8"
"469",96,"3trS6e40JCVUOpPVt5OdHj",0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.223,179.063,193147,4,"spotify:track:3trS6e40JCVUOpPVt5OdHj","https://api.spotify.com/v1/audio-analysis/3trS6e40JCVUOpPVt5OdHj"
"470",97,"5r6hrzcBhlnV9eDSKD2WQ9",0.48,0.739,7,-3.26,1,0.0323,0.0644,0,0.102,0.19,81.519,218267,4,"spotify:track:5r6hrzcBhlnV9eDSKD2WQ9","https://api.spotify.com/v1/audio-analysis/5r6hrzcBhlnV9eDSKD2WQ9"
"471",98,"0Nu9WA8kEbBWEsay2s8Q0U",0.667,0.527,0,-4.6,1,0.0277,0.000159,0.0117,0.0969,0.689,104.032,220520,4,"spotify:track:0Nu9WA8kEbBWEsay2s8Q0U","https://api.spotify.com/v1/audio-analysis/0Nu9WA8kEbBWEsay2s8Q0U"
"472",99,"7oVEtyuv9NBmnytsCIsY5I",0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.595,110.006,230253,4,"spotify:track:7oVEtyuv9NBmnytsCIsY5I","https://api.spotify.com/v1/audio-analysis/7oVEtyuv9NBmnytsCIsY5I"
"473",1,"1CmUZGtH29Kx36C1Hleqlz",0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.661,94.992,235613,4,"spotify:track:1CmUZGtH29Kx36C1Hleqlz","https://api.spotify.com/v1/audio-analysis/1CmUZGtH29Kx36C1Hleqlz"
"474",2,"0n4bITAu0Y0nigrz3MFJMb",0.862,0.608,7,-4.762,1,0.0402,0.00373,6.14e-06,0.0856,0.825,120.002,263827,4,"spotify:track:0n4bITAu0Y0nigrz3MFJMb","https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb"
"475",3,"4G8gkOterJn0Ywt6uhqbhp",0.478,0.799,9,-3.614,1,0.0638,0.126,0.000106,0.76,0.201,136.268,186813,4,"spotify:track:4G8gkOterJn0Ywt6uhqbhp","https://api.spotify.com/v1/audio-analysis/4G8gkOterJn0Ywt6uhqbhp"
"476",4,"01XFgRZfZI7oBagNf1Loml",0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.281,137.825,196664,4,"spotify:track:01XFgRZfZI7oBagNf1Loml","https://api.spotify.com/v1/audio-analysis/01XFgRZfZI7oBagNf1Loml"
"477",5,"3bidbhpOYeV4knp8AIu8Xn",0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.85,146.078,258343,4,"spotify:track:3bidbhpOYeV4knp8AIu8Xn","https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn"
"478",6,"2JZKXgq5zsokN01KWyiY6n",0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.51,76.899,484147,4,"spotify:track:2JZKXgq5zsokN01KWyiY6n","https://api.spotify.com/v1/audio-analysis/2JZKXgq5zsokN01KWyiY6n"
"479",7,"4VC5nFbYO4avKksJ9jN4pY",0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.444,95.002,242733,4,"spotify:track:4VC5nFbYO4avKksJ9jN4pY","https://api.spotify.com/v1/audio-analysis/4VC5nFbYO4avKksJ9jN4pY"
"480",8,"0nJW01T7XtvILxQgC5J7Wh",0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.4,72.795,213827,4,"spotify:track:0nJW01T7XtvILxQgC5J7Wh","https://api.spotify.com/v1/audio-analysis/0nJW01T7XtvILxQgC5J7Wh"
"481",9,"0i5el041vd6nxrGEU8QRxy",0.464,0.945,10,-3.342,1,0.0354,0.0189,0,0.0575,0.869,148.012,208960,4,"spotify:track:0i5el041vd6nxrGEU8QRxy","https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy"
"482",10,"6F5c58TMEs1byxUstkzVeM",0.671,0.766,7,-4.81,0,0.0323,0.00569,6.85e-06,0.549,0.382,89.968,223546,4,"spotify:track:6F5c58TMEs1byxUstkzVeM","https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM"
"483",11,"3w3y8KPTfNeOKPiqUTakBh",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.871,143.994,233478,4,"spotify:track:3w3y8KPTfNeOKPiqUTakBh","https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh"
"484",12,"0W4Kpfp1w2xkY3PrV714B7",0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.37,79.936,163133,4,"spotify:track:0W4Kpfp1w2xkY3PrV714B7","https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7"
"485",13,"1dEy9Pl81QopSxNsPxXQxv",0.619,0.324,9,-10.146,0,0.0271,0.949,5.42e-05,0.114,0.0968,111.927,240707,4,"spotify:track:1dEy9Pl81QopSxNsPxXQxv","https://api.spotify.com/v1/audio-analysis/1dEy9Pl81QopSxNsPxXQxv"
"486",14,"2Foc5Q5nqNiosCNqttzHof",0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.865,116.047,248413,4,"spotify:track:2Foc5Q5nqNiosCNqttzHof","https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof"
"487",15,"2dLLR6qlu5UJ5gk0dKz0h3",0.616,0.432,7,-9.546,1,0.133,0.106,0,0.132,0.313,84.778,190185,4,"spotify:track:2dLLR6qlu5UJ5gk0dKz0h3","https://api.spotify.com/v1/audio-analysis/2dLLR6qlu5UJ5gk0dKz0h3"
"488",16,"2y4lAQpi5VTNLu2ldeTdUH",0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.472,80.003,231240,4,"spotify:track:2y4lAQpi5VTNLu2ldeTdUH","https://api.spotify.com/v1/audio-analysis/2y4lAQpi5VTNLu2ldeTdUH"
"489",17,"2vwlzO0Qp8kfEtzTsCXfyE",0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.334,119.964,221360,4,"spotify:track:2vwlzO0Qp8kfEtzTsCXfyE","https://api.spotify.com/v1/audio-analysis/2vwlzO0Qp8kfEtzTsCXfyE"
"490",18,"4h8VwCb1MTGoLKueQ1WgbD",0.518,0.784,2,-5.659,1,0.0524,0.00346,0.00187,0.171,0.609,124.102,247427,4,"spotify:track:4h8VwCb1MTGoLKueQ1WgbD","https://api.spotify.com/v1/audio-analysis/4h8VwCb1MTGoLKueQ1WgbD"
"491",19,"6dEnpbXyamib2EJnRhTt0G",0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.361,101.985,326280,4,"spotify:track:6dEnpbXyamib2EJnRhTt0G","https://api.spotify.com/v1/audio-analysis/6dEnpbXyamib2EJnRhTt0G"
"492",20,"2sCl0FFOzZSmYZs90zOpd1",0.886,0.448,0,-8.866,1,0.112,0.0582,0.00658,0.035,0.735,129.966,126880,4,"spotify:track:2sCl0FFOzZSmYZs90zOpd1","https://api.spotify.com/v1/audio-analysis/2sCl0FFOzZSmYZs90zOpd1"
"493",21,"2iJuuzV8P9Yz0VSurttIV5",0.772,0.687,0,-6.834,1,0.0719,0.0225,5.93e-05,0.129,0.482,130.023,283400,4,"spotify:track:2iJuuzV8P9Yz0VSurttIV5","https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5"
"494",22,"60wwxj6Dd9NJlirf84wr2c",0.514,0.776,8,-3.393,1,0.0783,0.0371,0,0.0735,0.208,127.975,271427,4,"spotify:track:60wwxj6Dd9NJlirf84wr2c","https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c"
"495",23,"5xhQChGGhKLWqBqX4XhtYE",0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.251,119.038,259102,4,"spotify:track:5xhQChGGhKLWqBqX4XhtYE","https://api.spotify.com/v1/audio-analysis/5xhQChGGhKLWqBqX4XhtYE"
"496",24,"2V65y3PX4DkRhy1djlxd9p",0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.441,129.042,212862,4,"spotify:track:2V65y3PX4DkRhy1djlxd9p","https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p"
"497",25,"7Kt59L2ZZGtOnIhvMwzG6f",0.555,0.709,11,-4.928,0,0.0452,0.00118,0,0.113,0.384,91.982,225147,4,"spotify:track:7Kt59L2ZZGtOnIhvMwzG6f","https://api.spotify.com/v1/audio-analysis/7Kt59L2ZZGtOnIhvMwzG6f"
"498",26,"5hRzAbY2AAO258hL6oqsqO",0.624,0.803,10,-3.312,0,0.0382,0.00925,3.75e-05,0.613,0.899,97.027,222040,4,"spotify:track:5hRzAbY2AAO258hL6oqsqO","https://api.spotify.com/v1/audio-analysis/5hRzAbY2AAO258hL6oqsqO"
"499",27,"0z9UVN8VBHJ9HdfYsOuuNf",0.476,0.3,7,-10.737,1,0.0277,0.893,1.53e-05,0.0732,0.309,144.163,240067,4,"spotify:track:0z9UVN8VBHJ9HdfYsOuuNf","https://api.spotify.com/v1/audio-analysis/0z9UVN8VBHJ9HdfYsOuuNf"
"500",28,"55h7vJchibLdUkxdlX3fK7",0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.93,116.017,178560,4,"spotify:track:55h7vJchibLdUkxdlX3fK7","https://api.spotify.com/v1/audio-analysis/55h7vJchibLdUkxdlX3fK7"
"501",29,"06EL94D0TA27Ik0Ke5usbj",0.644,0.879,5,-3.179,0,0.147,0.325,0,0.0742,0.852,82.518,227027,4,"spotify:track:06EL94D0TA27Ik0Ke5usbj","https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj"
"502",30,"6V2D8Lls36APk0THDjBDfE",0.793,0.512,8,-7.871,1,0.188,0.0378,0,0.16,0.539,86.35,174133,4,"spotify:track:6V2D8Lls36APk0THDjBDfE","https://api.spotify.com/v1/audio-analysis/6V2D8Lls36APk0THDjBDfE"
"503",31,"7Gkphzdh5ouurEt7JT49Yu",0.523,0.792,7,-4.125,0,0.0512,0.00946,0.000108,0.0639,0.576,80.142,231733,4,"spotify:track:7Gkphzdh5ouurEt7JT49Yu","https://api.spotify.com/v1/audio-analysis/7Gkphzdh5ouurEt7JT49Yu"
"504",32,"6TwfdLbaxTKzQi3AgsZNzx",0.658,0.651,2,-5.482,1,0.0271,0.00344,0,0.218,0.385,119.991,225307,4,"spotify:track:6TwfdLbaxTKzQi3AgsZNzx","https://api.spotify.com/v1/audio-analysis/6TwfdLbaxTKzQi3AgsZNzx"
"505",33,"0Hf4aIJpsN4Os2f0y0VqWl",0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.541,135.956,229507,4,"spotify:track:0Hf4aIJpsN4Os2f0y0VqWl","https://api.spotify.com/v1/audio-analysis/0Hf4aIJpsN4Os2f0y0VqWl"
"506",34,"2Zj4FUsMtu9PMuJsHbGbdv",0.674,0.788,7,-4.281,0,0.0537,0.0253,2.04e-06,0.13,0.704,139.908,212333,4,"spotify:track:2Zj4FUsMtu9PMuJsHbGbdv","https://api.spotify.com/v1/audio-analysis/2Zj4FUsMtu9PMuJsHbGbdv"
"507",35,"4XNrMwGx1SqP01sqkGTDmo",0.71,0.8,5,-3.439,0,0.0339,0.0563,0,0.0834,0.634,93.01,219467,4,"spotify:track:4XNrMwGx1SqP01sqkGTDmo","https://api.spotify.com/v1/audio-analysis/4XNrMwGx1SqP01sqkGTDmo"
"508",36,"7s0lDK7y3XLmI7tcsRAbW0",0.561,0.927,9,-4.374,0,0.0619,0.0313,2.34e-05,0.529,0.562,152.011,186827,4,"spotify:track:7s0lDK7y3XLmI7tcsRAbW0","https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0"
"509",37,"2VaKdAeMHqHzPjPrSU0Svb",0.438,0.983,10,-3.04,0,0.0894,0.00159,0.000101,0.112,0.391,191.9,236284,4,"spotify:track:2VaKdAeMHqHzPjPrSU0Svb","https://api.spotify.com/v1/audio-analysis/2VaKdAeMHqHzPjPrSU0Svb"
